User_ID|Canvas_Set_ID|Curriculum_ID|Canvas_Start_Date_YYYYMMDD_HHMMSS|Canvas_End_Date_YYYYMMDD_HHMMSS|Curr_Start_Date_YYYYMMDD_HHMMSS|Curr_End_Date_YYYYMMDD_HHMMSS
154194|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153439|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153646|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153436|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153434|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153617|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153592|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151200|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153971|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153443|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152259|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153191|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150121|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151280|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151832|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154026|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151014|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153842|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153983|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152787|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153891|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152229|16|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154232|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154208|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154220|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154202|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154232|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154260|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154245|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154206|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154202|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154234|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154271|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154269|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154271|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154203|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154257|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
163492|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154269|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154220|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154181|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154266|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154229|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154263|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154232|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154230|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154235|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154199|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154233|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154198|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154578|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154544|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150064|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152885|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150186|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152004|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151308|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152233|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151808|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153456|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150256|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152987|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150248|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153830|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151309|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154082|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151268|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152067|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153071|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152046|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
155435|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154515|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153100|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
162554|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151184|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
161813|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153809|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
160878|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151842|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
160583|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
161329|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
162504|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152229|16|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154237|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154562|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154200|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154261|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154573|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154212|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154265|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154207|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154183|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154180|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154205|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154256|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154216|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154215|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154201|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154268|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154259|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154265|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154184|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154270|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154578|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154179|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154255|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154221|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154243|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154182|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
163927|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154228|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154247|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154250|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154557|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154243|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
155021|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154213|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154558|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154192|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
163490|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
149922|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154605|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152822|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153263|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150585|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151313|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150083|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150068|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152994|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
149975|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151852|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153394|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150046|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
155490|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
155393|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154043|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
160514|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151445|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153735|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151116|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150842|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151724|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150269|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150554|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152764|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
161330|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
161336|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153557|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153557|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151665|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152907|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152229|16|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154255|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154206|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
163919|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154244|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154244|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
165068|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
167528|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
